threshold,precision,recall,f1
0.015999954840971393,0.2812971342383107,0.9973262032085561,0.4388235294114214
0.01614390180807501,0.28150943396226413,0.9973262032085561,0.43908181283073366
0.016613897865674954,0.28172205438066467,0.9973262032085561,0.43934040047079903
0.016743972613852548,0.2819349962207105,0.9973262032085561,0.4395992928694265
0.016809855145146685,0.2821482602118003,0.9973262032085561,0.4398584905656939
0.016833294008815895,0.28236184708554124,0.9973262032085561,0.44011799409995095
0.017493362359954513,0.2818181818181818,0.9946524064171123,0.43919716646954965
0.0178345202293769,0.28203184230477635,0.9946524064171123,0.43945658594177034
0.017846596441271314,0.2822458270106222,0.9946524064171123,0.4397163120563932
0.017848676758748943,0.2824601366742597,0.9946524064171123,0.4399763453574319
0.018058463736128447,0.2826747720364742,0.9946524064171123,0.44023668639018787
0.01826560930252841,0.2828897338403042,0.9946524064171123,0.44049733570125377
0.01837818513221612,0.2831050228310502,0.9946524064171123,0.4407582938385175
0.018432925494697643,0.2833206397562833,0.9946524064171123,0.4410195613511664
0.01848258323482218,0.28353658536585363,0.9946524064171123,0.4412811387896903
0.01848833605499201,0.2837528604118993,0.9946524064171123,0.441543026705886
0.018683735815792763,0.28396946564885495,0.9946524064171123,0.44180522565286107
0.018724059475111847,0.28418640183346067,0.9946524064171123,0.4420677361850375
0.018798276858882648,0.28440366972477066,0.9946524064171123,0.442330558858156
0.018806614112093126,0.2846212700841622,0.9946524064171123,0.4425936942292792
0.01927017197935096,0.28483920367534454,0.9946524064171123,0.4428571428567967
0.01961509309492555,0.2850574712643678,0.9946524064171123,0.44312090530042797
0.01964850438115075,0.2852760736196319,0.9946524064171123,0.4433849821212269
0.01990114834600759,0.2854950115118956,0.9946524064171123,0.4436493738815855
0.020120506549383067,0.2857142857142857,0.9946524064171123,0.44391408114523795
0.02055936193422229,0.2859338970023059,0.9946524064171123,0.444179104477265
0.020694676603548616,0.28615384615384615,0.9946524064171123,0.4444444444440974
0.020721482224125752,0.2863741339491917,0.9946524064171123,0.44471010161352015
0.020861728025897183,0.28659476117103233,0.9946524064171123,0.4449760765546765
0.02089159013957362,0.28681572860447185,0.9946524064171123,0.4452423698380726
0.02123196199892482,0.28703703703703703,0.9946524064171123,0.44550898203558054
0.021456550909922104,0.28725868725868725,0.9946524064171123,0.44577591372044306
0.021527921993004476,0.2874806800618238,0.9946524064171123,0.44604316546727807
0.02153384791822025,0.2877030162412993,0.9946524064171123,0.4463107378520814
0.02154192340362352,0.28792569659442724,0.9946524064171123,0.44657863145223275
0.021602970161892828,0.2881487219209915,0.9946524064171123,0.44684684684649856
0.021990390524700337,0.28837209302325584,0.9946524064171123,0.4471153846150361
0.022357949698706515,0.2885958107059736,0.9946524064171123,0.4473842453393988
0.022537578513192474,0.2888198757763975,0.9946524064171123,0.44765342960253923
0.0227981148980968,0.289044289044289,0.9946524064171123,0.4479229379888142
0.022864609947696117,0.2892690513219285,0.9946524064171123,0.44819277108398825
0.023306253460723556,0.28949416342412454,0.9946524064171123,0.44846292947523847
0.023336222999089676,0.2897196261682243,0.9946524064171123,0.4487334137511584
0.024265561485953716,0.2899454403741232,0.9946524064171123,0.4490042245017627
0.024303079809890736,0.29017160686427457,0.9946524064171123,0.44927536231849086
0.02430684536163461,0.2903981264637002,0.9946524064171123,0.4495468277942121
0.02453180284849566,0.290625,0.9946524064171123,0.4498186215232292
0.024569062806541992,0.290852228303362,0.9946524064171123,0.4500907441012832
0.02495815878677187,0.29107981220657275,0.9946524064171123,0.45036319612555764
0.02506448342685336,0.2913077525450274,0.9946524064171123,0.4506359781946829
0.025444617629179454,0.29153605015673983,0.9946524064171123,0.45090909090874026
0.025479877434557735,0.2917647058823529,0.9946524064171123,0.4511825348692672
0.025608708292996676,0.29120879120879123,0.9919786096256684,0.450242718446251
0.027004725155106074,0.2914375490966222,0.9919786096256684,0.4505160898600011
0.027083697937151333,0.2916666666666667,0.9919786096256684,0.45078979343828784
0.0271776070653659,0.29189614476789927,0.9919786096256684,0.45106382978688264
0.027266845952772727,0.2921259842519685,0.9919786096256684,0.4513381995130305
0.027543485808176674,0.2923561859732072,0.9919786096256684,0.4516129032254548
0.027672674174552655,0.29258675078864355,0.9919786096256684,0.451887941534362
0.027699987283730312,0.292817679558011,0.9919786096256684,0.4521633150514457
0.028911505514203146,0.2930489731437599,0.9919786096256684,0.4524390243898918
0.029612216178909433,0.2932806324110672,0.9919786096256684,0.45271507016438234
0.02963341331439553,0.2935126582278481,0.9919786096256684,0.4529914529911005
0.029768448081443025,0.2937450514647664,0.9919786096256684,0.45326817348773546
0.02997958535042312,0.29397781299524567,0.9919786096256684,0.4535452322734859
0.030034486252108427,0.2942109436954798,0.9919786096256684,0.453822629969066
0.030319058204491645,0.29444444444444445,0.9919786096256684,0.4541003671967094
0.030470440851094058,0.2946783161239079,0.9919786096256684,0.45437844458017346
0.0305534642608049,0.294912559618442,0.9919786096256684,0.45465686274474465
0.03069809953548888,0.2951471758154336,0.9919786096256684,0.4549356223172431
0.030728958687582138,0.29538216560509556,0.9919786096256684,0.4552147239260267
0.03079233169655457,0.29561752988047807,0.9919786096256684,0.4554941682009967
0.03087763476649039,0.2958532695374801,0.9919786096256684,0.45577395577360186
0.03094003366088172,0.29608938547486036,0.9919786096256684,0.4560540872768432
0.03132193484198505,0.2963258785942492,0.9919786096256684,0.4563345633452792
0.03149095812844751,0.2965627498001599,0.9919786096256684,0.4566153846150302
0.03163407496899399,0.2968,0.9919786096256684,0.4568965517237834
0.031831927384648136,0.29703763010408324,0.9919786096256684,0.4571780653107974
0.03197454446179027,0.297275641025641,0.9919786096256684,0.45745992601690777
0.03201098041843564,0.297514033680834,0.9919786096256684,0.4577421344845309
0.03217482688013556,0.29775280898876405,0.9919786096256684,0.45802469135766954
0.03306465478792367,0.29799196787148596,0.9919786096256684,0.4583075972819177
0.033624953670452234,0.2982315112540193,0.9919786096256684,0.4585908529044653
0.033957265951862124,0.29847144006436044,0.9919786096256684,0.45887445887410333
0.03434673688498915,0.29871175523349436,0.9919786096256684,0.45915841584122835
0.03448562930349285,0.2989524576954069,0.9919786096256684,0.45944272445784834
0.03457459513159793,0.2991935483870968,0.9919786096256684,0.459727385377587
0.03464446941683669,0.2994350282485876,0.9919786096256684,0.46001239925568843
0.034865133775865254,0.29967689822294025,0.9919786096256684,0.46029776674902323
0.03490873684912815,0.29991915925626517,0.9919786096256684,0.4605834885160929
0.03491291757516195,0.30016181229773464,0.9919786096256684,0.4608695652170346
0.034950393400898755,0.3004048582995951,0.9919786096256684,0.461155997513627
0.03540284898035051,0.3006482982171799,0.9919786096256684,0.46144278606929473
0.03617200389123591,0.3008921330089213,0.9919786096256684,0.46172993154911385
0.03621835230440665,0.30113636363636365,0.9919786096256684,0.46201743461981704
0.036329414574893214,0.3013809910641755,0.9919786096256684,0.4623052959497983
0.03635404093192378,0.3016260162601626,0.9919786096256684,0.4625935162091187
0.036409444621095736,0.3018714401952807,0.9919786096256684,0.46288209606951125
0.03645467713084526,0.30211726384364823,0.9919786096256684,0.46317103620438616
0.0368063024620967,0.3023634881825591,0.9919786096256684,0.4634603372888361
0.037073088136906816,0.30261011419249595,0.9919786096256684,0.4637499999996417
0.03757772222057742,0.3028571428571429,0.9919786096256684,0.4640400250152763
0.037985502485095836,0.30310457516339867,0.9919786096256684,0.4643304130159117
0.038308024607135005,0.30335241210139,0.9919786096256684,0.46462116468342335
0.03842858935469511,0.30360065466448444,0.9919786096256684,0.46491228070139545
0.038780171167251694,0.30384930384930386,0.9919786096256684,0.4652037617551269
0.039570285790597744,0.3040983606557377,0.9919786096256684,0.4654956085316358
0.04000882176686272,0.30434782608695654,0.9919786096256684,0.46578782171966576
0.040025486348254175,0.3045977011494253,0.9919786096256684,0.4660804020096908
0.040918650684863424,0.30484798685291703,0.9919786096256684,0.46637335009392067
0.04161230088393742,0.3050986842105263,0.9919786096256684,0.46666666666630685
0.04167046644252667,0.30534979423868314,0.9919786096256684,0.46696035242254746
0.04212490456616377,0.3056013179571664,0.9919786096256684,0.4672544080600932
0.042387500260619285,0.30585325638911787,0.9919786096256684,0.4675488342781526
0.04275154997792969,0.3061056105610561,0.9919786096256684,0.4678436317776975
0.043508292030587446,0.3063583815028902,0.9919786096256684,0.46813880126146906
0.04392991608612124,0.3066115702479339,0.9919786096256684,0.46843434343398266
0.04413141790189408,0.3068651778329198,0.9919786096256684,0.4687302590015342
0.044159710150740994,0.30711920529801323,0.9919786096256684,0.4690265486722053
0.044248418440118384,0.30737365368682684,0.9919786096256684,0.469323213155869
0.044570790700563634,0.3076285240464345,0.9919786096256684,0.4696202531641956
0.04467996210431893,0.3078838174273859,0.9919786096256684,0.4699176694106581
0.044795195928372604,0.3081395348837209,0.9919786096256684,0.4702154626105382
0.04496373080253177,0.3083956774729842,0.9919786096256684,0.4705136334809317
0.044980840881516514,0.3086522462562396,0.9919786096256684,0.47081218274075476
0.04517096676317399,0.3089092422980849,0.9919786096256684,0.471111111110749
0.045288149593562,0.30916666666666665,0.9919786096256684,0.4714104193134877
0.045360894700459314,0.3094245204336947,0.9919786096256684,0.47171010807338193
0.04555400885668979,0.3096828046744574,0.9919786096256684,0.47201017811668566
0.04594287686783635,0.30994152046783624,0.9919786096256684,0.4723106301715022
0.04603642805879619,0.3102006688963211,0.9919786096256684,0.4726114649677899
0.04622845454634888,0.3104602510460251,0.9919786096256684,0.47291268323736796
